Stock No,v_name,price,chassis,Model,Make,Boby type,Transmission,Model Year,Mileage,Location,Drive,Engine Size,Steering,Color,Fuel,Seats,Doors,Dimension,Weight, Scrap Date,Source,Link
AB0307081,2010 MAZDA DEMIO,$0,DE3FS-314618,DEMIO,Mazda,Hatchback ,Automatic,2010,104363km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.88m,1.69m,1.47m",0,2023-10-20 15:10:20,ufsauto,https://ufsauto.com/catalog/product/view/id/7105/s/2010-mazda-demio/category/3/
A0307223,2012 TOYOTA RACTIS,$0,NCP120-3000314,RACTIS,Toyota,Hatchback ,Automatic,2012,160020km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,3.99×1.69×1.58 m,0,2023-10-20 15:10:20,ufsauto,https://ufsauto.com/catalog/product/view/id/7083/s/2012-toyota-ractis/category/3/
AB0307096,2011 TOYOTA PROBOX VAN,$0,NCP51-0263531,PROBOX VAN,Toyota,Hatchback ,Automatic,2011,222340km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,"4.30m,1.69m,1.52 m",0,2023-10-20 15:10:20,ufsauto,https://ufsauto.com/catalog/product/view/id/7111/s/2011-toyota-probox%20van/category/3/
A0307220,2008 TOYOTA BLADE,$0,AZE156-1030820,BLADE,Toyota,Hatchback ,Automatic,2008,123915km,Transit,2 Wheel Drive,2400,Right hand, ,petrol,5,5,4.26×1.76×1.51 m,0,2023-10-20 15:10:20,ufsauto,https://ufsauto.com/catalog/product/view/id/7080/s/2008-toyota-blade/category/3/
A0307222,2014 TOYOTA REGIUS ACE,$0,KDH201-0145893,REGIUS ACE,Toyota,Van ,Automatic,2014,195638km,Transit,2 Wheel Drive,3000,Right hand, ,petrol,5,5,4.83×1.69×1.98 m,0,2023-10-20 15:10:21,ufsauto,https://ufsauto.com/catalog/product/view/id/7082/s/2014-toyota-regius%20ace/category/3/
AB0307056,2010 TOYOTA RACTIS,$0,NCP100-2017441,RACTIS,Toyota,Hatchback ,Automatic,2010,102058km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,"3.95m,1.69m,1.64 m",0,2023-10-20 15:10:21,ufsauto,https://ufsauto.com/catalog/product/view/id/7088/s/2010-toyota-ractis/category/3/
AB0307055,2004 TOYOTA PASSO,$0,QNC10-0003929,PASSO,Toyota,Hatchback ,Automatic,2004,86920km,Japan,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.59m,1.66m,1.55m",0,2023-10-20 15:10:21,ufsauto,https://ufsauto.com/catalog/product/view/id/7087/s/2004-toyota-passo/category/3/
AB0307053,2015 TOYOTA HIACE VAN,$0,KDH201-0171578,HIACE VAN,Toyota,Van ,Automatic,2015,217967km,Transit,2 Wheel Drive,3000,Right hand, ,petrol,5,5,4.83×1.69×1.98 m,0,2023-10-20 15:10:21,ufsauto,https://ufsauto.com/catalog/product/view/id/7085/s/2015-toyota-hiace%20van/category/3/
A0307224,2007 TOYOTA RACTIS,$0,NCP100-0067950,RACTIS,Toyota,Hatchback ,Automatic,2007,139222km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,3.95×1.69×1.64 m,0,2023-10-20 15:10:21,ufsauto,https://ufsauto.com/catalog/product/view/id/7084/s/2007-toyota-ractis/category/3/
A0309406,2004 TOYOTA PROBOX VAN,$2800,NCP51-0077780,Probox Van,Toyota,Hatchback ,Automatic,2004,133420km,Japan,2wd,1500,Right hand,Silver ,Petrol,5,5,4.19×1.69×1.52 m,NA,2023-10-20 15:10:21,ufsauto,https://ufsauto.com/a0309406-toyota-probox-van-2004.html
AB0307054,2005 TOYOTA RACTIS,$0,NCP100-0016477,RACTIS,Toyota,Hatchback ,Automatic,2005,132051km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,"3.95m,1.69m,1.64 m",0,2023-10-20 15:10:21,ufsauto,https://ufsauto.com/catalog/product/view/id/7086/s/2005-toyota-ractis/category/3/
A0307221,2012 TOYOTA RACTIS,$0,NCP120-2034652,RACTIS,Toyota,Hatchback ,Automatic,2012,182962km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,3.99×1.69×1.58 m,0,2023-10-20 15:10:21,ufsauto,https://ufsauto.com/catalog/product/view/id/7081/s/2012-toyota-ractis/category/3/
A0309411,2007 MERCEDES C250,$4600,204052-WDD2040522A085013,C250,Mercedes Benz,Sedan ,Automatic,2007,54478km,Japan,2wd,2500,Right hand,Black ,Petrol,5,5,4.63×1.77×1.43 m,NA,2023-10-20 15:10:21,ufsauto,https://ufsauto.com/a0309411-mercedes-c250.html
A0309409,2010 MAZDA BONGO VAN,$2800,SKP2V-100345,Bongo Van,Mazda,Van ,Automatic,2010,178590km,Japan,2wd,1800,Right hand,White ,Petrol,5,5,4.28×1.63×1.85 m,NA,2023-10-20 15:10:21,ufsauto,https://ufsauto.com/a0309409-mazda-bongo-van-2010.html
A0309410,2006 TOYOTA RACTIS,$2100,NCP100-0058982,Ractis,Toyota,Hatchback ,Automatic,2006,149170km,Japan,2wd,1500,Right hand,Black ,Petrol,5,5,"3.95m,1.69m,1.64 m",NA,2023-10-20 15:10:21,ufsauto,https://ufsauto.com/a0309410-toyota-ractis-2006.html
A0309407,2005 TOYOTA PROBOX VAN,$2800,NCP51-0090166,Probox Van,Toyota,Hatchback ,Automatic,2005,156093km,Japan,2wd,1500,Right hand,Silver ,Petrol,5,5,4.19×1.69×1.52 m,NA,2023-10-20 15:10:21,ufsauto,https://ufsauto.com/a0309407-toyota-probox-van-2005.html
A0309415,Nissan Note 2014,$0,E12-222391,NOTE,Nissan,Hatchback ,Automatic,2014,62338km,Reserved,two wheel drive,1200,Right Hand, ,petrol,5,5,4.17×1.69×1.47 m,NA,2023-10-20 15:10:22,ufsauto,https://ufsauto.com/a0309415-nissan-note-2014.html
A0309416,2007 TOYOTA HIACE VAN,$5400,KDH205-0036197,Hiace Van,Toyota,Van ,Automatic,2007,209441km,Japan,4wd,2500,Right hand,Silver ,Diesel,5,5,4.69×1.69×1.98 m,NA,2023-10-20 15:10:22,ufsauto,https://ufsauto.com/a0309416-toyota-hiace-van-2007.html
A0309413,2010 MAZDA DEMIO,$1900,DE3FS-318392,Demio,Mazda,Hatchback ,Automatic,2010,125262km,Japan,2wd,1300,Right hand,Red ,Petrol,5,5,"3.88m,1.69m,1.47m",NA,2023-10-20 15:10:22,ufsauto,https://ufsauto.com/a0309413-mazda-demio-2010.html
A0308015,2012 TOYOTA RACTIS,$0,NCP120-2031742,RACTIS,Toyota,Hatchback ,Automatic,2012,78355km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,3.98×1.69×1.60 m,0,2023-10-20 15:10:22,ufsauto,https://ufsauto.com/catalog/product/view/id/7159/s/2012-toyota-ractis/category/3/
A0309417,2010 VW GOLF,$4100,1KCCZ-126610,Golf,Volkswagen,Hatchback ,Automatic,2010,59473km,Japan,2wd,2000,Right hand,Black ,Petrol,5,5,4.21×1.79×1.46 m,NA,2023-10-20 15:10:22,ufsauto,https://ufsauto.com/a0309417-volkswagen-golf-2010.html
A0309404,2014 HONDA FIT,$0,GK3-3020954,Fit,Honda,Hatchback ,Automatic,2014,151002km,Japan,2wd,1300,Right hand,White ,Petrol,5,5,3.95×1.69×1.52 m,NA,2023-10-20 15:10:22,ufsauto,https://ufsauto.com/a0309404-honda-fit-2014.html
A0309408,2010 MAZDA DEMIO,$1900,DE3FS-302960,Demio,Mazda,Hatchback ,Automatic,2010,172813km,Japan,2wd,1300,Right hand,Light Blue ,Petrol,5,5,"3.88m,1.69m,1.47m",NA,2023-10-20 15:10:22,ufsauto,https://ufsauto.com/a0309408-mazda-demio-2010.html
A0309414,2010 MAZDA DEMIO,$1900,DE3FS-312404,Demio,Mazda,Hatchback ,Automatic,2010,51220km,Japan,2wd,1300,Right hand,Gray ,Petrol,5,5,"3.88m,1.69m,1.47m",NA,2023-10-20 15:10:22,ufsauto,https://ufsauto.com/a0309414-mazda-demio-2010.html
A0307235,2007 MAZDA DEMIO,$0,DE3FS-108129,DEMIO,Mazda,Hatchback ,Automatic,2007,84660km,Japan,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.88m,1.69m,1.47m",0,2023-10-20 15:10:22,ufsauto,https://ufsauto.com/catalog/product/view/id/7139/s/2007-mazda-demio/category/3/
A0307239,2008 HONDA FIT,$0,GE8-1022904,FIT,Honda,Hatchback ,Automatic,2008,192135km,Japan,2 Wheel Drive,1500,Right hand, ,petrol,5,5,3.92×1.69×1.52 m,0,2023-10-20 15:10:22,ufsauto,https://ufsauto.com/catalog/product/view/id/7143/s/2008-honda-fit/category/3/
A0307237,2009 HONDA FIT,$0,GE6-1222640,FIT,Honda,Hatchback ,Automatic,2009,101744km,Japan,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.92m,1.69m,1.52m",0,2023-10-20 15:10:23,ufsauto,https://ufsauto.com/catalog/product/view/id/7141/s/2009-honda-fit/category/3/
A0308002,2007 LEXUS IS250,$0,GSE20-2048160,IS250,Lexus,Sedan ,Automatic,2007,208341km,Transit,2 Wheel Drive,2500,Right hand, ,petrol,5,5,4.57×1.79×1.43 m,0,2023-10-20 15:10:23,ufsauto,https://ufsauto.com/catalog/product/view/id/7147/s/2007-lexus-is250/category/3/
A0307241,2007 HONDA FIT,$0,GD1-2395741,FIT,Honda,Hatchback ,Automatic,2007,146383km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,3.84×1.67×1.52 m,0,2023-10-20 15:10:23,ufsauto,https://ufsauto.com/catalog/product/view/id/7145/s/2007-honda-fit/category/3/
A0308005,2006 HONDA FIT,$0,GD1-2352145,FIT,Honda,Hatchback ,Automatic,2006,179220km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,3.84×1.67×1.52 m,0,2023-10-20 15:10:23,ufsauto,https://ufsauto.com/catalog/product/view/id/7150/s/2006-honda-fit/category/3/
A0307234,2008 HONDA FIT,$0,GE6-1041390,FIT,Honda,Hatchback ,Automatic,2008,135832km,Japan,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.92m,1.69m,1.52m",0,2023-10-20 15:10:23,ufsauto,https://ufsauto.com/catalog/product/view/id/7138/s/2008-honda-fit/category/3/
A0308009,2015 MAZDA CX-3,$0,DK5AW-101203,CX-3,Mazda,Suv ,Automatic,2015,135287km,Japan,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.27×1.76×1.55 m,0,2023-10-20 15:10:23,ufsauto,https://ufsauto.com/catalog/product/view/id/7154/s/2015-mazda-cx-3/category/3/
A0308008,2008 TOYOTA AURIS,$0,NZE151-1050084,AURIS,Toyota,Hatchback ,Automatic,2008,210778km,Japan,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.22×1.76×1.51 m,0,2023-10-20 15:10:23,ufsauto,https://ufsauto.com/catalog/product/view/id/7153/s/2008-toyota-auris/category/3/
A0307238,2009 HONDA FIT,$0,GE8-1035835,FIT,Honda,Hatchback ,Automatic,2009,168035km,Japan,2 Wheel Drive,1500,Right hand, ,petrol,5,5,3.92×1.69×1.52 m,0,2023-10-20 15:10:23,ufsauto,https://ufsauto.com/catalog/product/view/id/7142/s/2009-honda-fit/category/3/
A0308026,2007 TOYOTA RACTIS,$0,NCP100-0070286,RACTIS,Toyota,Hatchback ,Automatic,2007,154992km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,"3.95m,1.69m,1.64 m",0,2023-10-20 15:10:23,ufsauto,https://ufsauto.com/catalog/product/view/id/7168/s/2007-toyota-ractis/category/3/
A0308033,2004 TOYOTA RUNX,$0,NZE121-0276715,RUNX,Toyota,Hatchback ,Automatic,2004,124394km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.17×1.69×1.47 m,0,2023-10-20 15:10:23,ufsauto,https://ufsauto.com/catalog/product/view/id/7174/s/2004-toyota-runx/category/3/
A0308012,2010 NISSAN X-TRAIL,$0,NT31-205400,X-TRAIL,Nissan,Suv ,Automatic,2010,199000km,Transit,2 Wheel Drive,2000,Right hand, ,petrol,5,5,4.64×1.79×1.70 m,0,2023-10-20 15:10:23,ufsauto,https://ufsauto.com/catalog/product/view/id/7157/s/2010-nissan-x-trail/category/3/
A0308014,2005 TOYOTA ALPHARD,$0,MNH10-0079614,ALPHARD,Toyota,Van ,Automatic,2005,168500km,Transit,2 Wheel Drive,3000,Right hand, ,petrol,5,5,4.84×1.83×1.93 m,0,2023-10-20 15:10:24,ufsauto,https://ufsauto.com/catalog/product/view/id/7158/s/2005-toyota-alphard/category/3/
A0308011,2012 TOYOTA SIENTA,$0,NCP81-5177221,SIENTA,Toyota,Mini Van ,Automatic,2012,147920km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.11×1.69×1.67 m,0,2023-10-20 15:10:24,ufsauto,https://ufsauto.com/catalog/product/view/id/7156/s/2012-toyota-sienta/category/3/
A0308010,2007 TOYOTA RACTIS,$0,NCP100-0078211,RACTIS,Toyota,Hatchback ,Automatic,2007,104018km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,"3.95m,1.69m,1.64 m",0,2023-10-20 15:10:24,ufsauto,https://ufsauto.com/catalog/product/view/id/7155/s/2007-toyota-ractis/category/3/
A0308038,2004 TOYOTA ALLION,$0,NZT240-5025006,ALLION,Toyota,Sedan ,Automatic,2004,183253km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.60×1.69×1.47 m,0,2023-10-20 15:10:24,ufsauto,https://ufsauto.com/catalog/product/view/id/7177/s/2004-toyota-allion/category/3/
A0308024,2009 HONDA FIT,$0,GE6-1184240,FIT,Honda,Hatchback ,Automatic,2009,113392km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.92m,1.69m,1.52m",0,2023-10-20 15:10:24,ufsauto,https://ufsauto.com/catalog/product/view/id/7166/s/2009-honda-fit/category/3/
A0308018,2007 TOYOTA AURIS,$0,NZE151-1015031,AURIS,Toyota,Hatchback ,Automatic,2007,167800km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.22×1.76×1.51 m,0,2023-10-20 15:10:24,ufsauto,https://ufsauto.com/catalog/product/view/id/7162/s/2007-toyota-auris/category/3/
A0308020,2012 MAZDA DEMIO,$0,DE3FS-530048,DEMIO,Mazda,Hatchback ,Automatic,2012,113007km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.88m,1.69m,1.47m",0,2023-10-20 15:10:24,ufsauto,https://ufsauto.com/catalog/product/view/id/7163/s/2012-mazda-demio/category/3/
A0308030,2004 TOYOTA ALLION,$0,NZT240-0061390,ALLION,Toyota,Sedan ,Automatic,2004,209943km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.60×1.69×1.47 m,0,2023-10-20 15:10:24,ufsauto,https://ufsauto.com/catalog/product/view/id/7171/s/2004-toyota-allion/category/3/
A0308029,2002 TOYOTA ALLION,$0,NZT240-0010360,ALLION,Toyota,Sedan ,Automatic,2002,167387km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.60×1.69×1.47 m,0,2023-10-20 15:10:24,ufsauto,https://ufsauto.com/catalog/product/view/id/7170/s/2002-toyota-allion/category/3/
A0308017,2008 TOYOTA AXIO,$0,NZE141-6099023,AXIO,Toyota,Sedan ,Automatic,2008,127670km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.41×1.69×1.46 m,0,2023-10-20 15:10:24,ufsauto,https://ufsauto.com/catalog/product/view/id/7161/s/2008-toyota-axio/category/3/
A0308021,2006 TOYOTA WISH,$0,ZNE10-0344037,WISH,Toyota,Hatchback ,Automatic,2006,157675km,Transit,2 Wheel Drive,1800,Right hand, ,petrol,5,5,4.55×1.69×1.59 m,0,2023-10-20 15:10:24,ufsauto,https://ufsauto.com/catalog/product/view/id/7164/s/2006-toyota-wish/category/3/
A0308016,2009 TOYOTA SIENTA,$0,NCP81-5099163,SIENTA,Toyota,Mini Van ,Automatic,2009,90110km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.10×1.69×1.67 m,0,2023-10-20 15:10:25,ufsauto,https://ufsauto.com/catalog/product/view/id/7160/s/2009-toyota-sienta/category/3/
A0308036,2003 TOYOTA ALPHARD,$0,ANH10-0024164,ALPHARD,Toyota,Van ,Automatic,2003,214900km,Transit,2 Wheel Drive,2400,Right hand, ,petrol,5,5,4.82×1.82×1.93 m,0,2023-10-20 15:10:25,ufsauto,https://ufsauto.com/catalog/product/view/id/7175/s/2003-toyota-alphard/category/3/
A0308037,2009 HONDA FIT,$0,GE6-1166435,FIT,Honda,Hatchback ,Automatic,2009,104613km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.92m,1.69m,1.52m",0,2023-10-20 15:10:25,ufsauto,https://ufsauto.com/catalog/product/view/id/7176/s/2009-honda-fit/category/3/
A0308046,2008 TOYOTA MARK X,$0,GRX120-3058838,MARK X,Toyota,Sedan ,Automatic,2008,158720km,Transit,2 Wheel Drive,2500,Right hand, ,petrol,5,5,4.73×1.77×1.43 m,0,2023-10-20 15:10:25,ufsauto,https://ufsauto.com/catalog/product/view/id/7184/s/2008-toyota-mark%20x/category/3/
A0308031,2002 HONDA FIT,$0,GD1-1122777,FIT,Honda,Hatchback ,Automatic,2002,68088km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,3.84×1.67×1.52 m,0,2023-10-20 15:10:25,ufsauto,https://ufsauto.com/catalog/product/view/id/7172/s/2002-honda-fit/category/3/
A0308048,2008 MAZDA DEMIO,$0,DE3FS-157405,DEMIO,Mazda,Hatchback ,Automatic,2008,200010km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.88m,1.69m,1.47m",0,2023-10-20 15:10:25,ufsauto,https://ufsauto.com/catalog/product/view/id/7186/s/2008-mazda-demio/category/3/
A0308032,2001 TOYOTA RUNX,$0,NZE121-0040140,RUNX,Toyota,Hatchback ,Automatic,2001,66992km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.17×1.69×1.47 m,0,2023-10-20 15:10:25,ufsauto,https://ufsauto.com/catalog/product/view/id/7173/s/2001-toyota-runx/category/3/
A0308065,2008 HONDA FIT,$0,GE6-1133853,FIT,Honda,Hatchback ,Automatic,2008,109280km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.92m,1.69m,1.52m",0,2023-10-20 15:10:25,ufsauto,https://ufsauto.com/catalog/product/view/id/7201/s/2008-honda-fit/category/3/
A0308072,2010 HONDA FIT,$0,GE6-1391914,FIT,Honda,Hatchback ,Automatic,2010,59715km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.92m,1.69m,1.52m",0,2023-10-20 15:10:25,ufsauto,https://ufsauto.com/catalog/product/view/id/7206/s/2010-honda-fit/category/3/
A0308040,2004 TOYOTA RAUM,$0,NCZ20-0054219,RAUM,Toyota,Hatchback ,Automatic,2004,92406km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.04×1.69×1.53 m,0,2023-10-20 15:10:25,ufsauto,https://ufsauto.com/catalog/product/view/id/7178/s/2004-toyota-raum/category/3/
A0308045,2010 MAZDA DEMIO,$0,DE3FS-316519,DEMIO,Mazda,Hatchback ,Automatic,2010,143631km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.88m,1.69m,1.47m",0,2023-10-20 15:10:25,ufsauto,https://ufsauto.com/catalog/product/view/id/7183/s/2010-mazda-demio/category/3/
A0308043,2012 NISSAN JUKE,$0,YF15-065841,JUKE,Nissan,Suv ,Automatic,2012,51591km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.13×1.76×1.55 m,0,2023-10-20 15:10:25,ufsauto,https://ufsauto.com/catalog/product/view/id/7181/s/2012-nissan-juke/category/3/
A0308044,2009 MAZDA DEMIO,$0,DE3FS-251534,DEMIO,Mazda,Hatchback ,Automatic,2009,203991km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.88m,1.69m,1.47m",0,2023-10-20 15:10:25,ufsauto,https://ufsauto.com/catalog/product/view/id/7182/s/2009-mazda-demio/category/3/
A0308073,2014 MAZDA DEMIO,$0,DJ5FS-106112,DEMIO,Mazda,Hatchback ,Automatic,2014,146195km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,3.91×1.69×1.47 m,0,2023-10-20 15:10:26,ufsauto,https://ufsauto.com/catalog/product/view/id/7207/s/2014-mazda-demio/category/3/
A0308068,2006 TOYOTA RACTIS,$0,NCP100-0037176,RACTIS,Toyota,Hatchback ,Automatic,2006,161648km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,"3.95m,1.69m,1.64 m",0,2023-10-20 15:10:26,ufsauto,https://ufsauto.com/catalog/product/view/id/7203/s/2006-toyota-ractis/category/3/
A0308075,2010 VOLKSWAGEN POLO,$0,6RCBZ-061336,POLO,Volkswagen,Hatchback ,Automatic,2010,40180km,Transit,2 Wheel Drive,1200,Right hand, ,petrol,5,5,"3.99m,1.68m,1.47m",0,2023-10-20 15:10:26,ufsauto,https://ufsauto.com/catalog/product/view/id/7209/s/2010-volkswagen-polo/category/3/
A0308060,2011 VOLKSWAGEN POLO,$0,6RCBZ-CU001281,POLO,Volkswagen,Hatchback ,Automatic,2011,89852km,Japan,2 Wheel Drive,1200,Right hand, ,petrol,5,5,"3.99m,1.68m,1.47m",0,2023-10-20 15:10:26,ufsauto,https://ufsauto.com/catalog/product/view/id/7198/s/2011-volkswagen-polo/category/3/
A0308063,2010 TOYOTA SIENTA,$0,NCP81-5134899,SIENTA,Toyota,Mini Van ,Automatic,2010,162234km,Japan,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.10×1.69×1.67 m,0,2023-10-20 15:10:26,ufsauto,https://ufsauto.com/catalog/product/view/id/7199/s/2010-toyota-sienta/category/3/
A0308078,2007 TOYOTA AXIO,$0,NZE141-6022776,AXIO,Toyota,Sedan ,Automatic,2007,133487km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,4.41×1.69×1.46 m,0,2023-10-20 15:10:26,ufsauto,https://ufsauto.com/catalog/product/view/id/7211/s/2007-toyota-axio/category/3/
A0308076,2007 MAZDA DEMIO,$0,DE3FS-116469,DEMIO,Mazda,Hatchback ,Automatic,2007,40852km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.88m,1.69m,1.47m",0,2023-10-20 15:10:26,ufsauto,https://ufsauto.com/catalog/product/view/id/7210/s/2007-mazda-demio/category/3/
A0308069,2010 TOYOTA RACTIS,$0,NCP100-2009122,RACTIS,Toyota,Hatchback ,Automatic,2010,164500km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,"3.95m,1.69m,1.64 m",0,2023-10-20 15:10:26,ufsauto,https://ufsauto.com/catalog/product/view/id/7204/s/2010-toyota-ractis/category/3/
A0308066,2010 MAZDA DEMIO,$0,DE3FS-290486,DEMIO,Mazda,Hatchback ,Automatic,2010,165402km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.88m,1.69m,1.47m",0,2023-10-20 15:10:26,ufsauto,https://ufsauto.com/catalog/product/view/id/7202/s/2010-mazda-demio/category/3/
A0308070,2005 NISSAN DUTRO,$0,XZU301-0008159,DUTRO,Nissan,Truck ,Automatic,2005,88026km,Transit,2 Wheel Drive,4890,Right hand, ,petrol,3,2,4.70×2.08×2.10 m,0,2023-10-20 15:10:26,ufsauto,https://ufsauto.com/catalog/product/view/id/7205/s/2005-nissan-dutro/category/3/
A0308059,2010 MAZDA DEMIO,$0,DE3FS-272656,DEMIO,Mazda,Hatchback ,Automatic,2010,143375km,Japan,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.88m,1.69m,1.47m",0,2023-10-20 15:10:26,ufsauto,https://ufsauto.com/catalog/product/view/id/7197/s/2010-mazda-demio/category/3/
A0308064,2008 MAZDA DEMIO,$0,DE3FS-139417,DEMIO,Mazda,Hatchback ,Automatic,2008,100068km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.88m,1.69m,1.47m",0,2023-10-20 15:10:27,ufsauto,https://ufsauto.com/catalog/product/view/id/7200/s/2008-mazda-demio/category/3/
A0308074,2010 VOLKSWAGEN POLO,$0,6RCBZ-053399,POLO,Volkswagen,Hatchback ,Automatic,2010,110553km,Transit,2 Wheel Drive,1200,Right hand, ,petrol,5,5,"3.99m,1.68m,1.47m",0,2023-10-20 15:10:27,ufsauto,https://ufsauto.com/catalog/product/view/id/7208/s/2010-volkswagen-polo/category/3/
A0308082,2008 TOYOTA BLADE,$0,AZE156-1028315,BLADE,Toyota,Hatchback ,Automatic,2008,104548km,Transit,2 Wheel Drive,2400,Right hand, ,petrol,5,5,4.26×1.76×1.52 m,0,2023-10-20 15:10:27,ufsauto,https://ufsauto.com/catalog/product/view/id/7214/s/2008-toyota-blade/category/3/
A0308081,2001 TOYOTA ALTEZZA,$0,GXE10-0075378,ALTEZZA,Toyota,Sedan ,Automatic,2001,145565km,Transit,2 Wheel Drive,2000,Right hand, ,petrol,5,5,4.50×1.72×1.42 m,0,2023-10-20 15:10:27,ufsauto,https://ufsauto.com/catalog/product/view/id/7213/s/2001-toyota-altezza/category/3/
A0308147,2006 TOYOTA ALPHARD,$3500,MNH10-0100822,ALPHARD,Toyota,Van ,Automatic,2006,143205km,Transit,2 Wheel Drive,3000,Right hand, ,petrol,5,5,"4.85m,1.82m,1.93 m",0,2023-10-20 15:10:27,ufsauto,https://ufsauto.com/catalog/product/view/id/7270/s/2006-toyota-alphard/category/3/
A0308079,2010 MAZDA DEMIO,$0,DE3FS-303822,DEMIO,Mazda,Hatchback ,Automatic,2010,102527km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.88m,1.69m,1.47m",0,2023-10-20 15:10:27,ufsauto,https://ufsauto.com/catalog/product/view/id/7212/s/2010-mazda-demio/category/3/
A0308083,2006 TOYOTA RACTIS,$0,NCP100-0025474,RACTIS,Toyota,Hatchback ,Automatic,2006,184753km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,"3.95m,1.69m,1.64 m",0,2023-10-20 15:10:27,ufsauto,https://ufsauto.com/catalog/product/view/id/7215/s/2006-toyota-ractis/category/3/
A0308160,2012 HONDA FIT,$1700,GE6-1711346,FIT,Honda,Hatchback ,Automatic,2012,88695km,Transit,2 Wheel Drive,1300,Right hand, ,petrol,5,5,"3.90m,1.69m,1.52 m",0,2023-10-20 15:10:27,ufsauto,https://ufsauto.com/catalog/product/view/id/7280/s/2012-honda-fit/category/3/
A0308084,2004 HONDA FIT,$0,GD3-1904863,FIT,Honda,Hatchback ,Automatic,2004,127865km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,3.83×1.67×1.52 m,0,2023-10-20 15:10:27,ufsauto,https://ufsauto.com/catalog/product/view/id/7216/s/2004-honda-fit/category/3/
A0308150,2006 TOYOTA RACTIS,$2100,NCP100-0035793,RACTIS,Toyota,Hatchback ,Automatic,2006,143307km,Transit,2 Wheel Drive,1500,Right hand, ,petrol,5,5,"3.95m,1.69m,1.64 m",0,2023-10-20 15:10:27,ufsauto,https://ufsauto.com/catalog/product/view/id/7273/s/2006-toyota-ractis/category/3/
A0308143,2005 TOYOTA MARK X,$2200,GRX120-0048656,MARK X,Toyota,Sedan ,Automatic,2005,115267km,Transit,2 Wheel Drive,2500,Right hand, ,petrol,5,5,4.73*1.77*1.43,0,2023-10-20 15:10:27,ufsauto,https://ufsauto.com/catalog/product/view/id/7267/s/2005-toyota-mark%20x/category/3/
